"Start Date","End Date",Currency,"Vendor Id","Vendor Name","Campaign ID","Campaign Name","Affiliate Profile Id","Affiliate Profile Username","Affiliate Profile Site Id","Affiliate Profile Site Name","Resource Id","Resource Name","Resource Type","Country of Registration","Player Id","Registered Date","First Deposit Date","First Bet Date","First CPA Date",Deposits,Stakes,Chargebacks,"Gross Revenue","Net Revenue","Total Bonus","RevShare Commission","CPA Commission","Total Commission",T1,T2,T3,S1,S2,S3,"CPA Count"
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6457925,2026-05-14,,2026-05-14,,0.00,22.80,0.00,-7.77,-5.05,50.00,-1.92,0.00,-1.92,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6457934,2026-05-14,2026-05-14,2026-05-14,,10.00,73.80,0.00,9.99,6.49,50.00,2.27,0.00,2.27,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6457937,2026-05-14,,2026-05-14,,0.00,34.55,0.00,-0.11,-0.07,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6457972,2026-05-14,,2026-05-14,,0.00,1.60,0.00,-0.11,-0.07,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6457990,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6457997,2026-05-14,,2026-05-14,,0.00,7.95,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458003,2026-05-14,,2026-05-14,,0.00,1.60,0.00,-0.09,-0.06,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458036,2026-05-14,,2026-05-14,,0.00,24.25,0.00,-0.15,-0.10,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458067,2026-05-14,,2026-05-14,,0.00,98.80,0.00,-0.15,-0.10,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6458080,2026-05-14,,2026-05-14,,0.00,191.60,0.00,-0.07,-0.05,50.00,-0.02,0.00,-0.02,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458232,2026-05-14,,2026-05-14,,0.00,8.40,0.00,-0.02,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6458300,2026-05-14,2026-05-14,2026-05-14,,95.00,439.55,0.00,94.99,61.74,50.00,23.46,0.00,23.46,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458303,2026-05-14,,2026-05-14,,0.00,9.70,0.00,-0.07,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458325,2026-05-14,,2026-05-14,,0.00,31.00,0.00,-0.08,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458329,2026-05-14,,2026-05-14,,0.00,8.59,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458394,2026-05-14,,2026-05-14,,0.00,23.90,0.00,-0.08,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458431,2026-05-14,,2026-05-14,,0.00,15.60,0.00,-0.13,-0.08,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458448,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458545,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6458548,2026-05-14,,2026-05-14,,0.00,1555.70,0.00,-0.09,-0.06,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458584,2026-05-14,,2026-05-14,,0.00,13.80,0.00,-0.82,-0.53,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458591,2026-05-14,,2026-05-14,,0.00,17.20,0.00,-0.01,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458619,2026-05-14,,2026-05-14,,0.00,12.30,0.00,-0.02,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458622,2026-05-14,,2026-05-14,,0.00,3.00,0.00,-0.49,-0.32,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458627,2026-05-14,,2026-05-14,,0.00,1339.40,0.00,-0.41,-0.27,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458663,2026-05-14,,,,0.00,0.00,0.00,-3.18,-2.07,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,89,clickbytesolutions1,88,DEFAULT,,,Unknown,ZA,6458699,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6458703,2026-05-14,,2026-05-14,,0.00,2.10,0.00,-0.01,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458768,2026-05-14,,2026-05-14,,0.00,49.80,0.00,-0.05,-0.03,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6458776,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6458779,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458830,2026-05-14,,2026-05-14,,0.00,16.40,0.00,-0.19,-0.12,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458874,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458898,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458900,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,89,clickbytesolutions1,88,DEFAULT,,,Unknown,ZA,6458904,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458961,2026-05-14,,2026-05-14,,0.00,45.69,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6458999,2026-05-14,,2026-05-14,,0.00,37.60,0.00,-0.21,-0.14,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6459184,2026-05-14,,2026-05-14,,0.00,14.40,0.00,-1.94,-1.26,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459210,2026-05-14,,2026-05-14,,0.00,9.80,0.00,-0.08,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459235,2026-05-14,,2026-05-14,,0.00,55.20,0.00,-0.19,-0.12,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459357,2026-05-14,,2026-05-14,,0.00,57.20,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459372,2026-05-14,,2026-05-14,,0.00,26.60,0.00,-0.17,-0.11,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459378,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,89,clickbytesolutions1,88,DEFAULT,,,Unknown,ZA,6459386,2026-05-14,,2026-05-14,,0.00,3.00,0.00,-0.62,-0.40,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459408,2026-05-14,,2026-05-14,,0.00,10.50,0.00,-0.02,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6459422,2026-05-14,,,,0.00,0.00,0.00,-10.36,-6.73,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6459430,2026-05-14,,2026-05-14,,0.00,9.75,0.00,-0.04,-0.03,50.00,-0.01,0.00,-0.01,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459435,2026-05-14,,2026-05-14,,0.00,1421.90,0.00,-0.04,-0.03,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459481,2026-05-14,,2026-05-14,,0.00,200.50,0.00,-0.14,-0.09,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,89,clickbytesolutions1,88,DEFAULT,,,Unknown,ZA,6459483,2026-05-14,,2026-05-14,,0.00,24.70,0.00,-0.11,-0.07,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459504,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459559,2026-05-14,,2026-05-14,,0.00,12.20,0.00,-0.13,-0.08,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459565,2026-05-14,,2026-05-14,,0.00,278.10,0.00,-0.99,-0.64,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459568,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459585,2026-05-14,,2026-05-14,,0.00,5.85,0.00,-0.32,-0.21,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,119,fzevgolis,N/A,N/A,,,Unknown,ZA,6459594,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6459630,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459661,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459673,2026-05-14,,2026-05-14,,0.00,5.00,0.00,-0.06,-0.04,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459699,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459775,2026-05-14,,2026-05-14,,0.00,5.00,0.00,-0.19,-0.12,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459779,2026-05-14,,2026-05-14,,0.00,107.70,0.00,-11.20,-7.28,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6459846,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6459888,2026-05-14,,2026-05-14,,0.00,49.30,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460036,2026-05-14,,2026-05-14,,0.00,189.20,0.00,-0.03,-0.02,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6460046,2026-05-14,,2026-05-14,,0.00,11.30,0.00,-0.04,-0.03,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460070,2026-05-14,,2026-05-14,,0.00,11.60,0.00,-0.14,-0.09,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460094,2026-05-14,,2026-05-14,,0.00,77.95,0.00,-49.68,-32.29,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6460191,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460242,2026-05-14,,2026-05-14,,0.00,8.60,0.00,-0.19,-0.12,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460251,2026-05-14,,2026-05-14,,0.00,12.00,0.00,-0.37,-0.24,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460297,2026-05-14,,2026-05-14,,0.00,3.90,0.00,-0.07,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460374,2026-05-14,,2026-05-14,,0.00,5.10,0.00,-0.10,-0.06,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,110,woohoo_spinaslots,N/A,N/A,,,Unknown,ZA,6460376,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6460474,2026-05-14,,2026-05-14,,0.00,9.80,0.00,-0.14,-0.09,50.00,-0.03,0.00,-0.03,,,,2,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6460490,2026-05-14,,2026-05-14,,0.00,23.85,0.00,-0.05,-0.03,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6460501,2026-05-14,,2026-05-14,,0.00,124.20,0.00,-0.05,-0.03,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6460561,2026-05-14,,2026-05-14,,0.00,30.60,0.00,-0.13,-0.08,50.00,-0.03,0.00,-0.03,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6460594,2026-05-14,,2026-05-14,,0.00,19.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460610,2026-05-14,,2026-05-14,,0.00,8.40,0.00,-0.06,-0.04,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460616,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460633,2026-05-14,,2026-05-14,,0.00,16.60,0.00,-0.08,-0.05,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6460682,2026-05-14,,2026-05-14,,0.00,13.20,0.00,-0.17,-0.11,50.00,-0.04,0.00,-0.04,,,,2,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6460695,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460704,2026-05-14,,2026-05-14,,0.00,15.00,0.00,-0.81,-0.53,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6460741,2026-05-14,,2026-05-14,,0.00,111.55,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6460755,2026-05-14,2026-05-14,2026-05-14,,30.00,157.90,0.00,-107.58,-69.93,50.00,-24.48,0.00,-24.48,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460772,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460786,2026-05-14,,2026-05-14,,0.00,9.20,0.00,-0.19,-0.12,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460878,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6460929,2026-05-14,,2026-05-14,,0.00,5.60,0.00,-0.17,-0.11,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6460970,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,110,woohoo_spinaslots,N/A,N/A,,,Unknown,ZA,6461035,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,N/A,N/A,,,Unknown,ZA,6461040,2026-05-14,,2026-05-14,,0.00,7.85,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6461097,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6461103,2026-05-14,,2026-05-14,,0.00,96.70,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6461109,2026-05-14,,2026-05-14,,0.00,26.00,0.00,-0.06,-0.04,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6461142,2026-05-14,,2026-05-14,,0.00,12.15,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,2,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,89,clickbytesolutions1,88,DEFAULT,,,Unknown,ZA,6461304,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6461313,2026-05-14,,2026-05-14,,0.00,14.60,0.00,-0.01,-0.01,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,62,newworld,179,BETS,,,Unknown,ZA,6461368,2026-05-14,,2026-05-14,,0.00,7.75,0.00,-4.71,-3.06,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6461405,2026-05-14,,2026-05-14,,0.00,8.20,0.00,-0.07,-0.05,50.00,-0.02,0.00,-0.02,,,,3,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,1,PlayBetHomepage,171,ibetsza,172,DEFAULT,,,Unknown,ZA,6461407,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6461444,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,2,,,0
2026-05-13,2026-05-14,ZAR,1,PlayBet,3,PlaybetSignUp,103,hotslots,N/A,N/A,,,Unknown,ZA,6461486,2026-05-14,,,,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,,,,2,,,0
